gene	Oocyte	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Lst1	0	0	0.0814793238508757	0.250717017017479	0.408876300379894	0.135326058271704	0.0529315769425426
Mip	0.000169090632035	0.000615346002963994	0.022223389346402	0	0	0	0.00605796139256768
Bnc2	0.554194682574049	0.353291759042904	0.237627976860534	0.0575679677289362	0	0.00369216820032348	0.0193835025127268
Adgra2	0.000212631266904546	0.00176520530455892	0.000658107928211987	0.0183509335981475	0	0	0.00494328578621044
Fap	0.00168373686123514	0.00245030639166322	0.00870954046706172	0.00257849133054067	0.0041021156469999	0.0006986550814459	0.000310413086743487
Slc2a1	0.13531306084118	0.2213135344125	0.130134097891966	0.00785348218817573	0.207027642670071	0.192290526540314	0.473239619404221
Csnk1a1	1.53668414544466	1.24373808916111	1.68637456104165	1.25539685663613	0.940520929230633	0.962968313734293	1.19505842899437
Map6	0.016219544887612	0.0328214549017041	0.138178779749852	0.0150806667033921	0.0306760670239231	0.0130490679185214	0.0324301011124975
Slc38a9	0.0679175620597534	0.11017581937671	0.038574819568846	0.0678245128876125	0.073570469171387	0.0225645185959448	0.19064163656266
Mdm4	3.440562565678	3.80202042917672	3.0432401790655	2.11007903005095	0.977924282785975	0.44937407028398	0.644772822199948
Uty	0.00189032972496308	0.0014982060070142	0.106055305167536	0.0300881802650631	0.0597391150788518	0.0259058207341784	0.213489205521652
Nabp1	0.0694254852330372	0.0318967504142192	0.601280783778323	0.690362367379628	0.270523584409555	0.683947228934621	0.640582383055905
Gm7980	0.0164550794507169	0.0571378038500283	0.00530615309932253	0	0	0	0
Smg6	0.577441620087561	0.461522132605958	0.62065268445958	1.21385194553365	0.266402482992356	0.389783071449321	0.539006113017177
Rab35	0.437268260427304	0.202636476881306	0.550027258885496	0.500708299184956	0.377734535359264	0.401304502387779	0.363092932239441
Lasp1	0.0114699033168496	0.000860052922805968	0.0373759879916405	0	0.861193801506033	1.04162703468482	0.814139116919044
Smpdl3b	0	0	0.131807342419522	0.108590666521593	0.0704800601926527	0.126394193262168	0.325473753021774
Klri2	0	0	0.00101984971617636	0.00784356063671686	0.00505543182674707	0	0.000934859514804504
Guca1a	0	0	1.40992778178098	2.11767481505817	1.30629845663046	0.967397709958659	0.287477614162382
Pnn	1.34970193183792	1.09144181615316	1.34126291641533	1.0771801872609	0.905542477769591	0.967047448484399	0.849254939449768
Galnt7	0.00388337231671992	0.00419025391584887	0.00172619272361875	0.0191636859333539	0.0902138417186315	0.0219888149034008	0.0870538950625071
Fkbp3	0.221403358663146	0.108357351533396	0.45364954922982	0.437255054607315	0.221351593776405	0.849925258484668	1.2924397081657
Vmn2r114	0.00259991364836606	0.0259359126463468	0.492129297634052	0.32931502846986	0.321381299583798	0.122466613993796	0.874570960272782
Cdkn2c	0.00296040370327593	0.0128067176636751	0.0750017296219832	0.0401867482016866	0.00681391893398916	0.0228468581286795	0.101833998322101
Rpain	0.0771676575625096	0.149920373734748	0.0680628660214073	0.09086105290018	0.0567972546864462	0.154921532124239	0.127456702592207
Ubald1	0.0189904561777254	0.0770448296588098	0.339723697585547	0.647577031343288	0.252184997940608	0.310269850281206	0.597591069810898
Htatsf1	0.475922777837753	0.219165240926741	0.930492794583707	0.812214593479483	0.665816993757014	0.251056434895192	1.16176798165288
Pop5	0.0392328466772019	0.217176384558064	0.206554741795675	0.436238092939368	0.522793295852394	0.658749960632769	0.391236877041075
Fance	0.017714422803019	0.00963832192217157	0.0968702320652816	0.0824124610546714	0.124564701068628	0.079569685428465	0.185050601919505
2310061I04Rik	0.949680827835867	0.790197204565016	1.09428640733811	0.496683058339806	0.125360914448869	0.105651211235515	0.244076003800947
H2-Q10	0.00469925662630579	0.000325844509589831	0.143089548408497	0.462541881776538	0.0852625886656156	0.0342686098338286	0.00733709035300714
Mtg1	0.0378199186483414	0.111275795544146	0.0253769961260311	0.115331773624129	0.0899287834450824	0.264522972667373	0.182730674627004
Pank3	0.141091313549658	0.106211363099183	1.8980500752125	2.29459085186207	2.40911147168915	1.57353936718903	1.0592499786033
Zfp239	0.000641028562815966	0.00106912996427859	0.120395275703572	0.158223748123714	0.211268888501182	0.263411305686778	0.138223935370927
Ms4a4b	0	0	0.00352749502231459	0.00177126279607251	0.000623753395216075	0.00027229972262056	7.52405109134319e-05
Wnk4	0.00295209223534654	0.0142616763623313	0.101363129019093	0.00426481887673484	0	0.00612190371321752	0.0251028546768913
Tmem184c	0.236139433203098	0.196215254689863	0.400844365126524	0.574218538304825	0.146911516063047	0.283541590310857	0.0853117876231536
Grik4	0.00196023070907116	0.00469615529379166	8.92608105167003e-05	0	0	0	0
Dnajc18	0.0310464000384045	0.0702821367928126	0.127551819650361	0.02080332869159	0	0.0121000270922812	0.0135189742537694
Coa7	0.0148292829222144	0.0842177955206318	0.256449932307951	0.656568881562986	0.487934505176618	0.506275797620335	0.49479245152687
Tmc5	0.0688144815595366	0.197095323726927	0.155160910059435	0.092914234091435	0.0299064705653489	0.00375596794766479	0.00116067953730742
Mrps31	0.267999675865926	0.62718255047753	0.0354862724117771	0.744218786270678	0.747332294772202	0.494570925870395	0.259157574228136
Idh3b	0.00455255001807557	0.00859763913806039	0.149528112475859	0.247894997267485	0.270958153448533	0.659635567414355	0.960696276667179
Tmcc1	0.419653180608536	0.137665400067369	0.875752370790885	0.627772783660706	0.585739533374057	0.231101616673216	0.812126138582217
Fech	0.0168181190076148	0.029618676924682	0.154939462789978	0.312802843231943	0.640427325077618	0.0921970834250689	0.230802365650128
Cdhr2	0	0	0.0154277272059	0	0	0	0
Sestd1	0.857709878062462	0.596334222195997	0.409485354389127	0.306504835158949	0.000526399798467144	0.0203013502175937	0.0885043341033695
Dnaaf1	0.000526303530107884	0.000267389670058062	0.0974081616865339	0.107666306490488	0.119713821236811	0.149922834866761	0.109963650176641
Vps37c	0.0171192822145931	0.0888152775462239	0.0315254213424482	0.213617375673651	0.00265389238018194	0.0416572049521614	0.104131104429917
Mamld1	0	0.00266864340521524	0.0109096200512269	0	0	0	0
Gm10031	0.00213367395373383	0.00230704514595618	0.263104248341675	0.445092352101838	0.17239004160893	0.282629536198469	0.262510156454157
Prkcb	0.0312371079957092	0.0157014341108727	0.00885656582503901	0	0	0.0017269325730297	0.00512190066448303
Pcdhb14	0.000196505526448748	0.00272123960848767	0.000553207696268753	0	0	0	0
Slc12a4	0.0037970559991365	0.00153085595952622	0.0386878082115134	0.168791496424354	0.628282338821514	0.192478035971519	0.045657253420006
Atp6ap1l	0.00655054127697786	0.0374491805228784	0.0299594862842531	0.139559709943761	0.019992647824635	0.0254432928556921	0.073089658075441
Aff4	0.0831021656674206	0.0429123243577866	0.501497268858285	0.374266911592994	0.64135883249445	0.213018818904792	0.67365217404704
Ifnar1	0.0429216549935042	0.065145156235599	0.155062435256799	0.638417121998952	0.0547022422087602	0.0392299523660501	0.0993150251635407
Elovl1	0.119136613110625	0.369208225060601	0.16857315760053	0.124934291965927	0.0457491720577719	0.0676579031808908	0.33501707328655
Nasp	1.81239028189524	1.58248875261987	2.02796409840218	2.49693656068589	1.96182635593718	1.85348328613546	1.586965044409
Muc16	0.00306814359001813	0.00621479875573934	0.00183797501285415	0	0	0	0
Zfp40	0.0515641568566364	0.0426021406390669	0.0190909107407593	0.00130650572933178	0	0	0.00140331161634971
Cidec	0	0	0	0	0	0.00339436596351847	0
Ppp2r3c	0.154314152179706	0.278805957699944	0.137658916428224	0.0719169013286203	0.516287623084895	0.252962950594053	0.123589199988422
Olfr1410	0	0	0	0.0107674378564433	0.00853460539713808	0.00325064058224989	0
Gm5134	0.182944497052428	0.272114170645651	0.145212834817542	0.127605094099378	0.0203881113301835	0.0787423417283294	0.0241546231430791
Wdr5	0.830936340947518	0.415471480971761	1.20536929904234	1.45985095868708	1.54608591316727	1.38712738241295	0.741245641959126
Foxo1	1.85511253937987	0.94922644966154	1.33618856480103	0.783316365785664	0.35843429543314	0.26256285132424	0.43321482112502
Pmf1	0.274003558542937	0.621008056124719	0.227865701677641	0.055403325532953	0.289253700911353	0.34429190908628	0.443894925283332
Abcg2	0.0167420125888653	0.0162377381777429	0.0115149681134049	0.0186300965823947	0.00544473976016525	0.000279300088165368	0.113371380531879
Mars2	0.0330292105453973	0.0113747234918115	0.112063128925638	0.183689643680198	0.090758131666928	0.0992637295044813	0.147650945664384
Fancd2	0.408498948134223	0.213751927417371	0.173005339736157	0.178214496206544	0.0342934931443028	0.0524489753110873	0.218110816870696
Fcrlb	0.000464302353985709	0	0.000224157818367772	0	0	0	0
Hectd2	0.591150824669086	0.29873922712785	0.178304487256124	0.115156662290295	0.0155751578884901	0.0178350295844876	0.0927360945471293
Ptprb	0.162276939084788	0.0348511528166842	0.0555811642740341	0.037743984318233	0.0372265391038689	0.0138379242172892	0.0131866653879349
P2ry2	0	0	0	0	0	0.0106982014378565	0
Brd4	1.16258285183823	0.504669566741121	1.52394518051334	1.39889656462559	1.62459691972232	1.35325029441214	1.32981510102387
Pakap	2.19690932564705	2.13000011378494	0.544906778014538	0.108873815866467	0.00409630687757955	0.00293942599036983	0.0228148664994725
Zfp791	0.0303673415507087	0.152954481617011	0.383867627583818	0.44110049342235	0.0488338861206692	0.163299984053398	0.0700864693944633
Olfr287	0.000637758212595257	0.00251314919734773	0.00113936972924486	0.207574402926254	0.00289140882541703	0.00174104072699123	0
Katnal1	0.335651941109613	0.133209919789581	0.198926659487749	0.254160638839947	0.028964382295772	0.0121179061787496	0.0253659916299183
Vmn1r79	0.00324151058598809	0	0.037432834521561	0	0	0.00156512222498362	0.00952752391779824
Cndp1	0.22982653361596	0.322812377512082	0.0714227660103483	0.0202511124973525	0.00596837801986915	0.00420893600923224	0.0319623188900394
Lingo1	0	0.00214210997952503	0.0169901639104629	0	0	0.00127798084979839	0
Dnajc6	0.00110112100740636	0.00318875132836926	0.0076105340729938	0	0.00393384579023266	0.0146251771563909	0.0100437350149327
Rbm8a2	0.0517344324494369	0.0381609824400291	0.546366181632261	0.0779559548524917	0.00115109138946373	0.0272792874183854	0.0375173306812835
C1ra	0	0.000887382705549286	0.0500850416392989	0.0670628547122013	0.00624869503192468	0.0430642253794978	0.0376862203065507
Tspyl3	0	0	9.52002949829802e-05	0	0	0.00323891175849147	0.0181986169417617
Slc35f5	0.0139338287359958	0.0224365534724664	0.0116468522619364	0.0206238789802175	0.0697852322932238	0.0147401985696312	0.131417921377448
Pik3ip1	0.0197001348408632	0.0607105797527677	0.0387776943495113	0.0168242575609991	0.0152449740997207	0.0198139567692313	0.056573501128238
Rif1	2.52164020318392	1.49943133980749	3.02474200085024	2.54125292208121	2.09740193384827	1.54603013494011	1.85628601784339
Rps25	0.116284228651979	0.170133532170588	1.71096770988264	2.37488753783111	2.50732954306168	2.91269799754426	2.40982570524852
Akap7	1.35810446703651	1.15670472837063	0.872406255325851	0.658707723286028	0.0209096348726795	0.12315626466641	0.100880574194037
Acat3	0	0.000548071895973964	0.0141636572342811	0	0	0.00443228322452801	0.000108041332859274
Lhfpl4	0.0158628408541215	0.0209104003186142	0.0439949461270002	0.0537645384175876	0.0488802799481854	0.0741299433180545	0.112508586184057
Samt1	0.0046039891612268	0	0	0	0	0	0
Hykk	0.00993739158557384	0.00784202200260052	0.0620239445339697	0.0937103850810064	0.00527560860570637	0.0149921238597881	0.0202075110781967
Olfml1	0.00367785357817229	0.0175943336592725	0.00143377216379923	0	0	0	0
Vsx2	0.0372811607718646	0.0162284460816567	0.0457010209474361	0	0.0174852731605228	0.0044833347183593	0
Slc13a5	0	0.00394501534775905	0	0	0	0	0.350049193527451
Utp20	0.725607316418691	0.510372837499679	0.526258662210477	0.775693169783393	0.676094220533065	0.451475695559307	0.463658705902377
Slc25a26	0.205499189867333	0.244375108300467	0.0460352311307179	0.219861302375003	0.104288905059537	0.103484271979393	0.222963880365375
Mtr	0.334130519686847	0.15325218939149	0.333768040169389	0.226557271370937	0.519968352899671	0.208742401275239	0.160543597347949
Atp6ap2	0.3218077254351	0.189722430395894	0.516148706790089	0.458659951399325	0.892303885269464	0.951032581428448	0.823494295232921
Stom	0.706346374756116	0.484286403845901	0.214153253995537	0.0432472919662406	0	0.0149301437328496	0.0614237009161068
Slc25a11	0.0785414241599721	0.0762349081000775	0.267723674915671	0.330782274364427	0.0327464021047329	0.283161268221167	0.419632263974987
Pld5	0.0108817381289282	0.0101667848382528	0.00913155142986883	0.0390405827153733	0.0010093909893407	0.000530177707116592	0.0125126759685714
Lima1	0.0847107436526445	0.05018572473559	0.240602064447556	0.215471113714311	0.148891909960479	0.176625314095906	0.413684366380876
Irf2bp1	0.0174792989975657	0.00777111112296786	0.214668562269693	0.169807171671352	0.0461088663444554	0.0688152718627344	0.337748721353893
Lage3	0.0259338003812161	0.0885076515737832	0.373027640291205	0.304776665937917	0.0505359296382844	0.255800971032169	0.249671314777426
Zc2hc1a	0.0721725374487271	0.182483835804437	0.0251461099492038	0.0264271768339342	0	0.00991452591749173	0.0417460329511775
Fgd2	0.000964206708584902	0.00122218189262951	0.00133207517206713	0	0.030886164694461	0.0109057460151457	0
Cntd1	0.0156499026975217	0.0294077555815575	0.0371353187801768	0.0115597545003248	0.0441554450070256	0.0170671731322401	0.0168606804941288
Fbrs	0.0688607909661588	0.0595573364251064	0.587365591706204	0.249960056823335	0.21000234371289	0.211534972991214	0.44825614468283
Pfdn5	0.743925532642861	1.39522892938117	1.47628958380931	1.95965612710452	1.43245822190258	1.20180032944801	0.851583605770434
Adamtsl1	0.554625601340693	0.367353000253063	0.33260102215382	0.130788157517236	0	0.0116977635063192	0.000833898763493576
Plg	0.00243369435862334	0.00113682324096403	0.00129581254105657	0	0	0	0
Cstf2t	0.082120671029614	0.0379899840472675	0.65123560797396	0.448596448528448	0.749034050671763	0.124022911771866	0.144682248682788
Immt	0.51850335699783	1.00705189673745	0.278306024144496	0.501154246535265	0.47105141218828	0.478745991109291	0.825013926864594
Acad12	0.0178000687195584	0.0212083452271262	0.0524059409812965	0.0195143666982421	0.928123848068995	0.505709127921534	0.383102400518746
Rtn3	0.328493632196799	0.324671361473728	0.321657413403427	0.253629834068529	0.183324159239891	0.22922350259929	0.549734586533601
Olfr221	0.0183360176772189	0.0133121863163936	0.00350516562305584	0.00684924666922113	0	0.00242825890024538	0.0160923691873762
Dazap2	1.43902485707296	1.44277410151915	0.838335075266822	0.337676077133647	0.541675446618088	0.635804568038545	0.48495864532554
Tfr2	0.00129103041874189	0	0.027133054669797	0.00520301263065919	0	0.00905324889670708	0.053458709677576
Zmynd15	0	0	0.0123099324666643	0	0	0	0
Cd80	0.00993683973852386	0.0130882080597002	0.0269926584569889	0.0462464443883442	0.0117554141285835	0.00385872404835343	0.00442276328593167
Brwd1	1.4301306941844	0.802166642944871	1.97132623683556	1.07029511444201	1.25602074584765	0.694798632783977	1.23704468961893
Fam187b	0.0120528239867814	0.100865522678149	0.0773109131571453	0.000474767964199686	0	0.00909565017177029	0.0130786367117237
Gpr174	0.000161631439613266	0.00673113547625079	0.00164414787667035	0	0	0	0
Calcb	0	0.00121671004192345	0	0	0	0	0
Sepn1	0.00897697932227789	0	0.0087156486652639	9.99235521267528e-05	0	0.00231882882740557	0.0302518590278809
Mast3	0.00758636601199452	0.00673286197659299	0.0563417901690293	0.0637103963184846	0.0351112251778895	0.151683736679236	0.0788978809522182
Rnf167	0.0671225851584644	0.150117997358458	0.528426131959535	0.420965053414401	1.14906087339084	0.668074659664494	0.564737845728991
Fen1	0.00706361551143836	0.0197881765000613	0.27617337843602	0.410782280745047	0.548755519650729	0.37989855786084	0.335923816424658
Large	0.0144170825935477	0.0227482629560714	0.0345099258164265	0	0	0.00320445014844223	0.072275507310023
Zfp777	0.0322493424411003	0.0400515634611701	0.245084508398245	0.696831022154534	0.192585131988222	0.178116805339569	0.150623970515094
Myo5b	1.16120991775872	0.780870086120405	0.54090243321627	0.345902250284351	0	0.0197407477067665	0.264149569622847
Itga2	0.00112974273789631	0	0.0104589679441815	0	0.0431335898432652	0	0
Gm4981	0.192367728359577	0.127016064402885	0.00387189692229613	0.00130705753459585	0	0	0
A530032D15Rik	0.0827727073149939	0.132289530441041	0.947814153667318	1.55346474809911	0.171083001922716	0.233602961340597	0.0729446150951614
Skil	0.0143864129526356	0	0.321678895564131	0.053349079917852	0.0249489054655473	0.0738533770815486	0.376166160924824
Slc39a7	0.0135127296435013	0.0203036014426847	0.157139272198513	0.507158848424913	0.692733558101808	0.361696036806911	0.71234725712945
Pfn1	0.919354920032093	1.54493317344989	0.523028893574899	1.29308410032797	2.45977405442379	2.55267842467143	2.54242403375553
Cwc22	0.366743405061098	0.39079059222996	1.413161591415	0.909608267028915	0.473725100830764	0.315507666163444	0.305489310453099
Cd44	0.00241931638747838	0	0.0190624240103091	0	0	0	0
Hectd1	1.1268572048775	0.374515683747826	0.984195258962141	1.04404398829397	1.21709504840103	0.581555639335722	1.19427833496205
Sec24b	0.107757148971109	0.0929798046503964	0.0563173032350142	0.0589921372468624	0.0955432739277233	0.221041921451994	0.245172807750908
Trim56	0	0	0.0473234703124574	0.0888462841755776	0.0155291182032532	0.00998852641699846	0.0145903291709651
Olfr318	0.0108511752778516	0.0105447345873336	0.0485650892336406	0.0316097492422938	0.0776597158643523	0.0501640439742534	0.121393782980713
Tcaf2	0	0.000618713122497922	0.0439007627188471	0	0	0	0
Gm4871	0	0	0.00119333798775775	0.0179564454078971	0	0.0106124114682577	0
Ptprj	0.0773004462794642	0.125378497772997	0.0788110295202628	0.00661286368110423	0.243629192850369	0.0246578746221379	0.0104904074101915
Pkia	0	0.000918147856386467	0.00980826368685095	0	0	0	0
Sec23ip	0.348656459294077	0.318431767012462	0.273932205253381	0.377875618416853	0.585612071793538	0.208024840682954	0.325401285165905
Tbck	0.191376542662263	0.111068128221196	0.127349329600722	0.0449186254439793	0.000409563357129307	0.12517810234449	0.0758518314863504
Slc30a6	0.00805711166207698	0.0439634866897865	0.101262769044529	0.231126417273172	0.0127103671089121	0.176407206835342	0.120650528570519
Nckipsd	0.000263186389479284	0.000461544997085658	0.00459115607434304	0.00150039001670544	0.000109101142092793	0.0140366600758385	0.0644887915003497
Eif3j2	0.942161440687752	0.594972268930362	1.63808436959206	1.07592477008801	1.20424453526693	1.02802766710683	1.1993098486065
Mybl2	0.432683085906272	0.226696747296802	0.952786070454951	0.832422957137279	1.0040865307878	1.12421372303671	1.54303421808653
Vamp5	0.00155591522882347	0.000797492246951001	0.00170173711050686	0	0	0.00745417767777595	0
Adhfe1	0.123612916499089	0.21766280405791	0.0292870482183679	0	0	0	0.00149072710270685
Gm6614	0.0020470212160104	0.0306405789979106	0.0114984845899188	0	0	0	0
Tbl3	0.00608453492551462	0.00779919591349504	0.664730165730136	1.28510294614136	1.42734320181362	0.965490755678952	0.338353043586674
Olfr1106	0.000324851065731554	0.000438123962930654	0.00793653755332237	0.0162889095651706	0.014167440952331	0.00271427927425759	0.0107663215136249
Tmem126b	0.0107420690840092	0.0643558621718963	0.0326754629908332	0.0251310051849887	0.00359790692403225	0.047759570173912	0.12007506228653
Kctd6	0.0374821159195845	0.0247982350129018	0.237321596890946	0.081100743228099	0.00469322619737906	0.0592765218852377	0.238476780098551
Cxcl15	0.000905745417540965	0.00304584424639136	0.000325114896407487	0	0	0.00343981371466664	0
Chst5	0.0228907298078337	0.0124927058071801	0.00436823751544567	0.0024554101460314	0	0.00653254225308337	0.00967846372902683
Bace1	0.200634349793592	0.03021378549612	0.495554523803443	0.53572830969672	0.174938853572153	0.218184239903268	0.412471165014031
Rnf222	0.00878728277214907	0	0.000291437548037406	0	0	0	0.000623306616378517
Mtss1l	0.0318272591671761	0.0120280133729785	0.0825686525390321	0.143066471756024	0	0.00135679373202474	0.0603309414954695
Vmn2r104	0.0146151232159329	0.0415571888500297	0.00808294402145646	0.00100468904135592	0	0.00143525616915996	8.60433412302224e-05
Tysnd1	0.00458320023276747	0.00829420105538841	0.0630745729082411	0.0721985264040895	0.015616680359818	0.066501430907913	0.095236388015456
Map3k14	0.000169090632035	0	0.0339568467359091	0.0108458703778646	0	0	3.05118384635692e-05
B9d2	0.00757406331974104	0.0224375251425326	0.0586153687530601	0.00756937084343201	0	0.00205240700552582	0.00556284381665249
Strn3	0.207538370808149	0.0890947162307471	0.913062142150274	1.11122964999076	0.974274380482058	0.988979195642302	1.23122105666962
Olfr206	0.0333657629840176	0.00867493417138361	0.00124892688736971	0	0	0.00181729996312777	0
Vps35	0.938472847703902	0.894418618623055	0.659060961266463	0.626473048210769	0.586746168966472	0.738441619094193	0.803533430427699
Gm21818	0.0327370972478483	0.181087088561454	1.28470759143448	0.0783873948549729	0.0339007650305556	0.00904857878842276	0
Olfr322	0.00039361062433597	0.00176436417176056	0.00184404118828805	0.00507245605127096	0	0.00133460016987644	0.00208892387634975
Lin52	0.433746675205359	0.330983285023178	0.132989172534798	0.0713735328527757	0.115058644516473	0.108073027060117	0.147822711657387
Herc3	0.113640247450834	0.147878924455105	0.0933530853752602	0.224522074390225	0.278888542470381	0.0335493143998348	0.0597817440145118
1700047I17Rik2	0.142222494082085	0	0.424819361518788	0.406225762308108	0.248660139927627	0.241313052194056	0.366467725414844
Psenen	1.44914583041557	2.03794098367301	0.482936201799576	0.10488874522768	0.164933105076758	0.43490877765269	0.607984769225225
Gdpgp1	0.0618356182499486	0.0983194927321423	0.0302655414075044	0.0240894256694326	0	0.0564608981737062	0.050280009200742
Gm933	0.000983819310014302	0.00418790686773631	0	0	0	0	0
Pigm	0.355608787661517	0.12188643391798	0.547842545510296	0.251207536637295	0.0909854481512121	0.12836568437541	0.389239659558635
Hpgds	0.00195572344831165	0.00198293663480376	0.0152691974535272	0.119652039039884	0.00483237462710031	0.0237126355946717	0.0460565599347833
Tpi1	0.0460363398313432	0.278339266855462	0.211364745407651	0.00663235765899212	0.108303606728092	0.173059848173557	0.759248521512961
Zfp781	0.053195975250559	0.123836535848423	0.103354855297989	0.017909651778481	0.0072045632417913	0.0539799733758448	0.0264345917658399
Klk1b3	0	0.002766080023106	0.00550958641128936	0	0	0	0
Ackr4	0.00261629915587267	0.00185917453088183	0.000766306316004309	0.00796249857366612	0.00420398436912108	0.00384340158187041	0.000396581302646445
Fgf6	0.00602743159862723	0.00640430180502486	0.00980091615888582	0	0	0.00604591953026357	0
Celf4	0	0.00141680748684377	0.0159625794119839	0	0.244605638868991	0.00177944795616572	0
Orc6	2.03585390597969	2.46515312866501	1.03355256083212	0.83741451221561	0.730176591018821	0.831170314242203	0.627948631679631
Rab17	0.00116780852872991	0.000307720332819158	0	0	0.0192330528707994	0.0826747156044458	0.443856826309493
Borcs6	0.00433269435520006	0	0.422976570658866	0.657314514321352	0.0321447442414562	0.044447739756731	0.00321475953554953
Grk5	0.226042304290248	0.151817891485372	0.19797911127397	0.576698764222785	0.197195617783407	0.215849700138391	0.23922522328188
Tsnaxip1	0	0	0.0217679039482634	0.00839523106944214	0.00661753023270692	0.00331567103417079	0
Vmn2r53	0.0701944818383861	0.172812811083406	1.20388177492663	0.830388419532805	0.944125999457258	0.486035725913454	1.00258568620255
Dph6	1.30259536578939	1.71316515626991	0.277177897413562	0.154347470397178	0.113324261123853	0.201132756530265	0.276045517959197
Slc16a4	0.00338921836018892	0.0127959723855387	0.0816072617369347	0.0320720342221613	0.00900390161958365	0.0294257572783444	0.824207615689363
Ptch2	0.00076589853477207	0.00531252280478512	0.0233860299720488	0.00655070308941846	0	0.00807626588143057	0.00117535336735614
Slc37a4	0.00368873838986635	0.00175819689776606	0.0316967236278535	0.0127517522230493	0	0.00908492508723444	0.0183815257395616
Prdx3	0.0133899544561349	0.0735124457450759	0.0457654785996467	0.148162157070565	1.12827746505407	0.499251403994803	0.277077285248907
Hmgb2	2.65316893406323	2.33095387441599	1.75676165292318	1.83931240635381	1.81736728927098	2.0303532174278	1.92350339145568
Rbbp9	0.0330138888656225	0.0485196731282162	0.00609855179307153	0.0215861339157166	0.0327854983952157	0.0521778525249752	0.307214013071822
Fam96a	0.228795313505101	0.393313979903994	0.214672039307632	0.525124744993824	0.524299025962375	1.31290794214067	1.31561508774175
Diablo	0.151520658143819	0.222545595088991	0.459995621513202	0.442158712418561	0.440475400388543	0.716191346245223	0.502127767174788
Vmn2r57	0.00839369044884862	0.0448278648872743	0.00528727782271773	0	0	0	0
Cyp2c66	0	0.000534707861992557	0.00310350237400079	0	0	0	0
Gm21915	0.000232178124077102	0	0.243405997282764	0.19683699359589	0.0303658776478614	0.00869559416021781	0.024104108939827
Gm14409	0	0	0	0	0	0	0.03457194125347
Camta1	1.27058695481165	0.689329573350376	0.236062490396852	0.0488673931619355	0.100943587346409	0.0462960841042342	0.0638663870387162
Sorbs3	0.00039361062433597	0.0100628349468433	0.0328885969292347	0.0468379468684124	0.0262016832561789	0.0301412253113582	0.079142710847086
Lpar4	0.00241581207770463	0.00123031358807061	0	0	0	0	0
Gapdhs	0.000169090632035	0.00202947527281093	0.00893075250194896	9.99235521267528e-05	0	0.0101878416425514	0.000160451333492731
Lmod1	0	0	0.158680537963519	0.473206740803678	0	0	0.0243705828694008
Sdcbp	0.451842939288088	0.418641554484699	0.110283350153783	0.118566438034477	0.022339363561071	0.117675645637271	0.333792316641678
Ier3ip1	0.018731371677172	0.009569673435426	0.591302025818671	0.469570318644833	0.263963299982479	0.739294045584837	0.910539313370873
Penk	0	0	0.00348324480009363	0	0	0	0
E2f6	0.00709855052387685	0.00364496682036563	0.106999388348378	0.0705394092652074	0.118955089461826	0.268631769450941	0.269295554041079
Zcchc5	0.00092838923133794	0	0	0	0	0	0
Olfr1369-ps1	0.00851477965084398	0.00752422461183584	0.00252809248647042	0.000299740707219069	0.00436120076554894	0.000953527899593424	0.0155421557958595
Cttnbp2nl	1.39538901621278	1.39426504301372	1.22517592758529	0.798038441933065	0.0153079624848248	0.121661354809232	0.099772396583736
1700019D03Rik	0.134684217943373	0.248169087398574	0.0219909924919636	0.138680647671845	0	0.0092330126415631	0.216365348478693
Sorcs3	0.0746811811143222	0.034655856583386	0.0321009203153201	0.000599391596867899	0	0	0
Ecscr	0	0	0.00839120595237255	0	0	0	0
Phactr1	0	0	0.0104737151216993	0	0	0.00288898487086517	0.0319311162186859
Col2a1	0.000484331751415074	0.000267389670058062	0.00305608889069721	0	0	0	0
Zmym2	0.350002965073198	0.190924734880041	0.468299977127254	0.201988129129566	0.285146434663419	0.197826541731757	0.307084811539337
Trpt1	0.000637758212595257	0.0094072650889686	0.170819037999746	0.107530484470476	0.00424811196503669	0.0465724885557015	0.0385909162455076
Msl2	0.846815745064112	0.375516583039996	0.845748428371788	0.401943357200729	0.062241468068292	0.16159588684301	0.37619210895512
Nppa	0	0	0.0132524567858278	0.172200284529672	0.0523671068687231	0.0140124253257664	0.000342443406439455
Kcnk1	0.0403648563895121	0.0917819422924881	0.0111420612377717	0	0	0	0.0046848539418846
Klra4	0	0	0.00553982350022074	0	0	0.00766929073135536	0.000295468008827239
Creb3l4	0.877900591230126	1.03458315474191	0.215466187550185	0.0130968744013967	0.000204802646332436	0.00479956759131499	0.000701536856417658
Adck3	0.00417415104086789	0.00472661265877846	0.0148223578821026	0.0293835800779912	0.00383672285294151	0.0468349182259529	0.0102178501836924
Sec23a	0.858472181308185	0.418379066776684	0.48681062305383	0.189816776219051	0.520010221263639	0.399337974998114	0.558571697064861
Bcar1	0.054213223822147	0.0843995423780168	0.272118083744369	0.0344515355937707	0.0320294452170968	0.0172455076278431	0.0355339978273634
Rpl22l1	0.0812427261540507	0.052767130008686	0.330894143458519	0.82614673033108	1.04630111509717	1.26145016491425	1.81182924081766
Rab23	0.340112495909821	0.18000831345414	0.200104911703752	0.049041735445258	0.120165743077992	0.0641103932272027	0.1016991743888
